,lon,lat,alt,NAME,population,area,density
32874,121.38,23.311,680,花蓮縣玉里鎮,24345,252.3719,96
32875,121.39,23.441,116,花蓮縣玉里鎮,24345,252.3719,96
32876,121.4,23.341,726,花蓮縣玉里鎮,24345,252.3719,96
32877,121.33,23.341,116,花蓮縣玉里鎮,24345,252.3719,96
32878,121.43,23.441,677,花蓮縣玉里鎮,24345,252.3719,96
32879,121.39,23.371,833,花蓮縣玉里鎮,24345,252.3719,96
32880,121.32,23.341,131,花蓮縣玉里鎮,24345,252.3719,96
32881,121.4,23.411,704,花蓮縣玉里鎮,24345,252.3719,96
32882,121.34,23.421,109,花蓮縣玉里鎮,24345,252.3719,96
32883,121.34,23.311,186,花蓮縣玉里鎮,24345,252.3719,96
32884,121.37,23.321,372,花蓮縣玉里鎮,24345,252.3719,96
32885,121.405,23.466,120,花蓮縣玉里鎮,24345,252.3719,96
32886,121.31,23.321,142,花蓮縣玉里鎮,24345,252.3719,96
32887,121.41,23.441,582,花蓮縣玉里鎮,24345,252.3719,96
32888,121.3,23.311,158,花蓮縣玉里鎮,24345,252.3719,96
32889,121.35,23.441,111,花蓮縣玉里鎮,24345,252.3719,96
32890,121.42,23.421,974,花蓮縣玉里鎮,24345,252.3719,96
32891,121.34,23.371,101,花蓮縣玉里鎮,24345,252.3719,96
32892,121.42,23.451,404,花蓮縣玉里鎮,24345,252.3719,96
32893,121.39,23.341,524,花蓮縣玉里鎮,24345,252.3719,96
32894,121.28,23.281,294,花蓮縣玉里鎮,24345,252.3719,96
32895,121.359,23.383,135,花蓮縣玉里鎮,24345,252.3719,96
32896,121.38,23.441,86,花蓮縣玉里鎮,24345,252.3719,96
32897,121.33,23.321,126,花蓮縣玉里鎮,24345,252.3719,96
32898,121.32,23.311,139,花蓮縣玉里鎮,24345,252.3719,96
32899,121.38,23.321,430,花蓮縣玉里鎮,24345,252.3719,96
32900,121.42,23.441,729,花蓮縣玉里鎮,24345,252.3719,96
32901,121.35,23.421,87,花蓮縣玉里鎮,24345,252.3719,96
32902,121.32,23.351,135,花蓮縣玉里鎮,24345,252.3719,96
32903,121.38,23.421,137,花蓮縣玉里鎮,24345,252.3719,96
32904,121.35,23.432,90,花蓮縣玉里鎮,24345,252.3719,96
32905,121.39,23.461,86,花蓮縣玉里鎮,24345,252.3719,96
32906,121.43,23.451,385,花蓮縣玉里鎮,24345,252.3719,96
32907,121.38,23.461,74,花蓮縣玉里鎮,24345,252.3719,96
32908,121.37,23.417,106,花蓮縣玉里鎮,24345,252.3719,96
32909,121.37,23.311,438,花蓮縣玉里鎮,24345,252.3719,96
32910,121.36,23.311,269,花蓮縣玉里鎮,24345,252.3719,96
32911,121.41,23.491,96,花蓮縣玉里鎮,24345,252.3719,96
32912,121.29,23.331,545,花蓮縣玉里鎮,24345,252.3719,96
32913,121.39,23.421,250,花蓮縣玉里鎮,24345,252.3719,96
32914,121.28,23.321,438,花蓮縣玉里鎮,24345,252.3719,96
32915,121.37,23.341,559,花蓮縣玉里鎮,24345,252.3719,96
32916,121.4,23.421,339,花蓮縣玉里鎮,24345,252.3719,96
32917,121.29,23.321,250,花蓮縣玉里鎮,24345,252.3719,96
32918,121.38,23.381,413,花蓮縣玉里鎮,24345,252.3719,96
32919,121.34,23.381,98,花蓮縣玉里鎮,24345,252.3719,96
32920,121.37,23.351,758,花蓮縣玉里鎮,24345,252.3719,96
32921,121.42,23.461,199,花蓮縣玉里鎮,24345,252.3719,96
32922,121.38,23.361,832,花蓮縣玉里鎮,24345,252.3719,96
32923,121.32,23.361,191,花蓮縣玉里鎮,24345,252.3719,96
32924,121.35,23.321,173,花蓮縣玉里鎮,24345,252.3719,96
32925,121.286,23.285,179,花蓮縣玉里鎮,24345,252.3719,96
32926,121.314,23.336,134,花蓮縣玉里鎮,24345,252.3719,96
32927,121.4,23.441,193,花蓮縣玉里鎮,24345,252.3719,96
32928,121.32,23.381,212,花蓮縣玉里鎮,24345,252.3719,96
32929,121.4,23.401,863,花蓮縣玉里鎮,24345,252.3719,96
32930,121.37,23.421,95,花蓮縣玉里鎮,24345,252.3719,96
32931,121.29,23.281,172,花蓮縣玉里鎮,24345,252.3719,96
32932,121.3,23.371,761,花蓮縣玉里鎮,24345,252.3719,96
32933,121.39,23.361,433,花蓮縣玉里鎮,24345,252.3719,96
32934,121.3,23.301,160,花蓮縣玉里鎮,24345,252.3719,96
32935,121.38,23.401,396,花蓮縣玉里鎮,24345,252.3719,96
32936,121.37,23.361,651,花蓮縣玉里鎮,24345,252.3719,96
32937,121.32,23.331,124,花蓮縣玉里鎮,24345,252.3719,96
32938,121.33,23.331,121,花蓮縣玉里鎮,24345,252.3719,96
32939,121.339,23.321,136,花蓮縣玉里鎮,24345,252.3719,96
32940,121.31,23.341,154,花蓮縣玉里鎮,24345,252.3719,96
32941,121.41,23.421,676,花蓮縣玉里鎮,24345,252.3719,96
32942,121.34,23.351,111,花蓮縣玉里鎮,24345,252.3719,96
32943,121.33,23.351,113,花蓮縣玉里鎮,24345,252.3719,96
32944,121.36,23.421,84,花蓮縣玉里鎮,24345,252.3719,96
32945,121.27,23.291,185,花蓮縣玉里鎮,24345,252.3719,96
32946,121.32,23.371,181,花蓮縣玉里鎮,24345,252.3719,96
32947,121.35,23.371,106,花蓮縣玉里鎮,24345,252.3719,96
32948,121.36,23.361,442,花蓮縣玉里鎮,24345,252.3719,96
32949,121.35,23.361,179,花蓮縣玉里鎮,24345,252.3719,96
32950,121.41,23.481,194,花蓮縣玉里鎮,24345,252.3719,96
32951,121.3,23.321,169,花蓮縣玉里鎮,24345,252.3719,96
32952,121.39,23.321,891,花蓮縣玉里鎮,24345,252.3719,96
32953,121.35,23.351,177,花蓮縣玉里鎮,24345,252.3719,96
32954,121.39,23.401,747,花蓮縣玉里鎮,24345,252.3719,96
32955,121.36,23.411,88,花蓮縣玉里鎮,24345,252.3719,96
32956,121.4,23.431,236,花蓮縣玉里鎮,24345,252.3719,96
32957,121.35,23.281,213,花蓮縣玉里鎮,24345,252.3719,96
32958,121.36,23.351,400,花蓮縣玉里鎮,24345,252.3719,96
32959,121.33,23.381,102,花蓮縣玉里鎮,24345,252.3719,96
32960,121.35,23.381,107,花蓮縣玉里鎮,24345,252.3719,96
32961,121.34,23.361,107,花蓮縣玉里鎮,24345,252.3719,96
32962,121.33,23.401,103,花蓮縣玉里鎮,24345,252.3719,96
32963,121.4,23.451,98,花蓮縣玉里鎮,24345,252.3719,96
32964,121.32,23.301,145,花蓮縣玉里鎮,24345,252.3719,96
32965,121.38,23.411,216,花蓮縣玉里鎮,24345,252.3719,96
32966,121.34,23.411,93,花蓮縣玉里鎮,24345,252.3719,96
32967,121.319,23.329,126,花蓮縣玉里鎮,24345,252.3719,96
32968,121.3,23.281,160,花蓮縣玉里鎮,24345,252.3719,96
32969,121.37,23.381,245,花蓮縣玉里鎮,24345,252.3719,96
32970,121.37,23.431,85,花蓮縣玉里鎮,24345,252.3719,96
32971,121.38,23.331,374,花蓮縣玉里鎮,24345,252.3719,96
32972,121.36,23.381,143,花蓮縣玉里鎮,24345,252.3719,96
32973,121.4,23.361,673,花蓮縣玉里鎮,24345,252.3719,96
32974,121.41,23.361,826,花蓮縣玉里鎮,24345,252.3719,96
32975,121.36,23.301,598,花蓮縣玉里鎮,24345,252.3719,96
32976,121.33,23.301,133,花蓮縣玉里鎮,24345,252.3719,96
32977,121.39,23.351,573,花蓮縣玉里鎮,24345,252.3719,96
32978,121.33,23.361,108,花蓮縣玉里鎮,24345,252.3719,96
32979,121.44,23.441,726,花蓮縣玉里鎮,24345,252.3719,96
32980,121.318,23.325,130,花蓮縣玉里鎮,24345,252.3719,96
32981,121.44,23.451,721,花蓮縣玉里鎮,24345,252.3719,96
32982,121.33,23.411,217,花蓮縣玉里鎮,24345,252.3719,96
32983,121.4,23.371,657,花蓮縣玉里鎮,24345,252.3719,96
32984,121.39,23.391,822,花蓮縣玉里鎮,24345,252.3719,96
32985,121.36,23.371,370,花蓮縣玉里鎮,24345,252.3719,96
32986,121.4,23.381,1036,花蓮縣玉里鎮,24345,252.3719,96
32987,121.43,23.461,481,花蓮縣玉里鎮,24345,252.3719,96
32988,121.44,23.461,761,花蓮縣玉里鎮,24345,252.3719,96
32989,121.29,23.271,159,花蓮縣玉里鎮,24345,252.3719,96
32990,121.34,23.301,239,花蓮縣玉里鎮,24345,252.3719,96
32991,121.31,23.301,153,花蓮縣玉里鎮,24345,252.3719,96
32992,121.27,23.321,901,花蓮縣玉里鎮,24345,252.3719,96
32993,121.35,23.411,88,花蓮縣玉里鎮,24345,252.3719,96
32994,121.43,23.431,1100,花蓮縣玉里鎮,24345,252.3719,96
32995,121.37,23.411,126,花蓮縣玉里鎮,24345,252.3719,96
32996,121.4,23.331,1003,花蓮縣玉里鎮,24345,252.3719,96
32997,121.41,23.431,399,花蓮縣玉里鎮,24345,252.3719,96
32998,121.38,23.391,680,花蓮縣玉里鎮,24345,252.3719,96
32999,121.39,23.431,158,花蓮縣玉里鎮,24345,252.3719,96
33000,121.37,23.391,357,花蓮縣玉里鎮,24345,252.3719,96
33001,121.4,23.461,108,花蓮縣玉里鎮,24345,252.3719,96
33002,121.34,23.401,97,花蓮縣玉里鎮,24345,252.3719,96
33003,121.39,23.451,90,花蓮縣玉里鎮,24345,252.3719,96
33004,121.4,23.351,667,花蓮縣玉里鎮,24345,252.3719,96
33005,121.38,23.371,691,花蓮縣玉里鎮,24345,252.3719,96
33006,121.28,23.311,619,花蓮縣玉里鎮,24345,252.3719,96
33007,121.38,23.451,80,花蓮縣玉里鎮,24345,252.3719,96
33008,121.35,23.391,94,花蓮縣玉里鎮,24345,252.3719,96
33009,121.37,23.371,337,花蓮縣玉里鎮,24345,252.3719,96
33010,121.371,23.417,109,花蓮縣玉里鎮,24345,252.3719,96
33011,121.38,23.431,114,花蓮縣玉里鎮,24345,252.3719,96
33012,121.37,23.301,573,花蓮縣玉里鎮,24345,252.3719,96
33013,121.35,23.301,383,花蓮縣玉里鎮,24345,252.3719,96
33014,121.41,23.451,349,花蓮縣玉里鎮,24345,252.3719,96
33015,121.393,23.452,93,花蓮縣玉里鎮,24345,252.3719,96
33016,121.35,23.431,87,花蓮縣玉里鎮,24345,252.3719,96
33017,121.42,23.431,706,花蓮縣玉里鎮,24345,252.3719,96
33018,121.357,23.394,99,花蓮縣玉里鎮,24345,252.3719,96
33019,121.4,23.481,65,花蓮縣玉里鎮,24345,252.3719,96
33020,121.41,23.461,178,花蓮縣玉里鎮,24345,252.3719,96
33021,121.37,23.401,174,花蓮縣玉里鎮,24345,252.3719,96
33022,121.28,23.271,291,花蓮縣玉里鎮,24345,252.3719,96
33023,121.36,23.391,121,花蓮縣玉里鎮,24345,252.3719,96
33024,121.41,23.471,243,花蓮縣玉里鎮,24345,252.3719,96
33025,121.28,23.291,176,花蓮縣玉里鎮,24345,252.3719,96
33026,121.4,23.471,92,花蓮縣玉里鎮,24345,252.3719,96
33027,121.39,23.331,470,花蓮縣玉里鎮,24345,252.3719,96
33028,121.41,23.351,868,花蓮縣玉里鎮,24345,252.3719,96
33029,121.33,23.371,102,花蓮縣玉里鎮,24345,252.3719,96
33030,121.36,23.291,380,花蓮縣玉里鎮,24345,252.3719,96
33031,121.42,23.471,203,花蓮縣玉里鎮,24345,252.3719,96
33032,121.36,23.331,590,花蓮縣玉里鎮,24345,252.3719,96
33033,121.37,23.331,327,花蓮縣玉里鎮,24345,252.3719,96
33034,121.39,23.471,79,花蓮縣玉里鎮,24345,252.3719,96
33035,121.374,23.429,89,花蓮縣玉里鎮,24345,252.3719,96
33036,121.406,23.466,123,花蓮縣玉里鎮,24345,252.3719,96
33037,121.31,23.371,489,花蓮縣玉里鎮,24345,252.3719,96
33038,121.348,23.43,90,花蓮縣玉里鎮,24345,252.3719,96
33039,121.36,23.431,83,花蓮縣玉里鎮,24345,252.3719,96
33040,121.31,23.291,153,花蓮縣玉里鎮,24345,252.3719,96
33041,121.43,23.471,327,花蓮縣玉里鎮,24345,252.3719,96
33042,121.38,23.351,474,花蓮縣玉里鎮,24345,252.3719,96
33043,121.34,23.291,154,花蓮縣玉里鎮,24345,252.3719,96
33044,121.299,23.322,173,花蓮縣玉里鎮,24345,252.3719,96
33045,121.35,23.401,93,花蓮縣玉里鎮,24345,252.3719,96
33046,121.4,23.391,1103,花蓮縣玉里鎮,24345,252.3719,96
33047,121.3,23.291,165,花蓮縣玉里鎮,24345,252.3719,96
33048,121.39,23.381,886,花蓮縣玉里鎮,24345,252.3719,96
33049,121.36,23.401,101,花蓮縣玉里鎮,24345,252.3719,96
33050,121.32,23.391,254,花蓮縣玉里鎮,24345,252.3719,96
33051,121.35,23.331,225,花蓮縣玉里鎮,24345,252.3719,96
33052,121.29,23.291,173,花蓮縣玉里鎮,24345,252.3719,96
33053,121.35,23.291,450,花蓮縣玉里鎮,24345,252.3719,96
33054,121.357,23.395,95,花蓮縣玉里鎮,24345,252.3719,96
33055,121.37,23.291,591,花蓮縣玉里鎮,24345,252.3719,96
33056,121.33,23.391,104,花蓮縣玉里鎮,24345,252.3719,96
33057,121.34,23.391,97,花蓮縣玉里鎮,24345,252.3719,96
33058,121.32,23.291,144,花蓮縣玉里鎮,24345,252.3719,96
33059,121.24,23.351,925,花蓮縣卓溪鄉,6066,1021.313,6
33060,121.07,23.361,2309,花蓮縣卓溪鄉,6066,1021.313,6
33061,121.25,23.331,318,花蓮縣卓溪鄉,6066,1021.313,6
33062,121.22,23.591,2946,花蓮縣卓溪鄉,6066,1021.313,6
33063,121.25,23.351,1439,花蓮縣卓溪鄉,6066,1021.313,6
33064,121.3,23.441,370,花蓮縣卓溪鄉,6066,1021.313,6
33065,121.21,23.501,1864,花蓮縣卓溪鄉,6066,1021.313,6
33066,121.06,23.361,2638,花蓮縣卓溪鄉,6066,1021.313,6
33067,121.23,23.541,1853,花蓮縣卓溪鄉,6066,1021.313,6
33068,121.08,23.241,2582,花蓮縣卓溪鄉,6066,1021.313,6
33069,121.07,23.371,1851,花蓮縣卓溪鄉,6066,1021.313,6
33070,121.31,23.441,685,花蓮縣卓溪鄉,6066,1021.313,6
33071,121.05,23.441,2743,花蓮縣卓溪鄉,6066,1021.313,6
33072,121.18,23.231,1473,花蓮縣卓溪鄉,6066,1021.313,6
33073,121.1,23.261,2349,花蓮縣卓溪鄉,6066,1021.313,6
33074,121.34,23.451,253,花蓮縣卓溪鄉,6066,1021.313,6
33075,121.26,23.431,1202,花蓮縣卓溪鄉,6066,1021.313,6
33076,121.09,23.371,1519,花蓮縣卓溪鄉,6066,1021.313,6
33077,121.22,23.431,1942,花蓮縣卓溪鄉,6066,1021.313,6
33078,121.2,23.501,2636,花蓮縣卓溪鄉,6066,1021.313,6
33079,121.24,23.221,334,花蓮縣卓溪鄉,6066,1021.313,6
33080,121.08,23.361,1956,花蓮縣卓溪鄉,6066,1021.313,6
33081,121.09,23.301,2522,花蓮縣卓溪鄉,6066,1021.313,6
33082,121.27,23.521,1216,花蓮縣卓溪鄉,6066,1021.313,6
33083,121.02,23.351,3269,花蓮縣卓溪鄉,6066,1021.313,6
33084,121.1,23.361,1662,花蓮縣卓溪鄉,6066,1021.313,6
33085,121.01,23.351,3094,花蓮縣卓溪鄉,6066,1021.313,6
33086,121.21,23.221,1223,花蓮縣卓溪鄉,6066,1021.313,6
33087,121.07,23.301,2854,花蓮縣卓溪鄉,6066,1021.313,6
33088,121.19,23.591,2908,花蓮縣卓溪鄉,6066,1021.313,6
33089,121.23,23.261,1143,花蓮縣卓溪鄉,6066,1021.313,6
33090,121.04,23.351,2653,花蓮縣卓溪鄉,6066,1021.313,6
33091,121.08,23.511,3044,花蓮縣卓溪鄉,6066,1021.313,6
33092,121.11,23.281,1981,花蓮縣卓溪鄉,6066,1021.313,6
33093,121.19,23.431,2393,花蓮縣卓溪鄉,6066,1021.313,6
33094,121.21,23.251,1192,花蓮縣卓溪鄉,6066,1021.313,6
33095,121.03,23.351,3001,花蓮縣卓溪鄉,6066,1021.313,6
33096,121.25,23.521,1816,花蓮縣卓溪鄉,6066,1021.313,6
33097,121.08,23.301,2755,花蓮縣卓溪鄉,6066,1021.313,6
33098,121.09,23.511,3163,花蓮縣卓溪鄉,6066,1021.313,6
33099,121.12,23.521,3452,花蓮縣卓溪鄉,6066,1021.313,6
33100,121.18,23.271,841,花蓮縣卓溪鄉,6066,1021.313,6
33101,121.2,23.431,1911,花蓮縣卓溪鄉,6066,1021.313,6
33102,121.21,23.431,2034,花蓮縣卓溪鄉,6066,1021.313,6
33103,121.2,23.371,604,花蓮縣卓溪鄉,6066,1021.313,6
33104,121.19,23.371,1188,花蓮縣卓溪鄉,6066,1021.313,6
33105,121.16,23.431,2705,花蓮縣卓溪鄉,6066,1021.313,6
33106,121.22,23.331,909,花蓮縣卓溪鄉,6066,1021.313,6
33107,121.33,23.451,455,花蓮縣卓溪鄉,6066,1021.313,6
33108,121.26,23.221,290,花蓮縣卓溪鄉,6066,1021.313,6
33109,121.08,23.291,2314,花蓮縣卓溪鄉,6066,1021.313,6
33110,121.26,23.521,1475,花蓮縣卓溪鄉,6066,1021.313,6
33111,121.26,23.511,1455,花蓮縣卓溪鄉,6066,1021.313,6
33112,121.14,23.521,3065,花蓮縣卓溪鄉,6066,1021.313,6
33113,121.18,23.371,608,花蓮縣卓溪鄉,6066,1021.313,6
33114,121.16,23.371,908,花蓮縣卓溪鄉,6066,1021.313,6
33115,121.24,23.331,271,花蓮縣卓溪鄉,6066,1021.313,6
33116,121.25,23.461,1071,花蓮縣卓溪鄉,6066,1021.313,6
33117,121.06,23.441,3029,花蓮縣卓溪鄉,6066,1021.313,6
33118,121.17,23.271,1175,花蓮縣卓溪鄉,6066,1021.313,6
33119,121.18,23.531,1703,花蓮縣卓溪鄉,6066,1021.313,6
33120,121.09,23.361,1358,花蓮縣卓溪鄉,6066,1021.313,6
33121,121.04,23.331,2833,花蓮縣卓溪鄉,6066,1021.313,6
33122,121.24,23.381,2006,花蓮縣卓溪鄉,6066,1021.313,6
33123,121.07,23.331,2098,花蓮縣卓溪鄉,6066,1021.313,6
33124,121.23,23.431,1346,花蓮縣卓溪鄉,6066,1021.313,6
33125,121.24,23.431,1427,花蓮縣卓溪鄉,6066,1021.313,6
33126,121.26,23.351,914,花蓮縣卓溪鄉,6066,1021.313,6
33127,121.27,23.431,773,花蓮縣卓溪鄉,6066,1021.313,6
33128,121.07,23.511,3246,花蓮縣卓溪鄉,6066,1021.313,6
33129,121.09,23.241,2577,花蓮縣卓溪鄉,6066,1021.313,6
33130,121.24,23.501,742,花蓮縣卓溪鄉,6066,1021.313,6
33131,121.27,23.411,1179,花蓮縣卓溪鄉,6066,1021.313,6
33132,121.27,23.311,644,花蓮縣卓溪鄉,6066,1021.313,6
33133,121.18,23.431,1900,花蓮縣卓溪鄉,6066,1021.313,6
33134,121.05,23.371,2194,花蓮縣卓溪鄉,6066,1021.313,6
33135,121.23,23.221,403,花蓮縣卓溪鄉,6066,1021.313,6
33136,121.18,23.501,2988,花蓮縣卓溪鄉,6066,1021.313,6
33137,121.09,23.331,2129,花蓮縣卓溪鄉,6066,1021.313,6
33138,121.22,23.541,1496,花蓮縣卓溪鄉,6066,1021.313,6
33139,121.28,23.461,515,花蓮縣卓溪鄉,6066,1021.313,6
33140,121.03,23.381,2161,花蓮縣卓溪鄉,6066,1021.313,6
33141,121.27,23.331,933,花蓮縣卓溪鄉,6066,1021.313,6
33142,121.11,23.241,2032,花蓮縣卓溪鄉,6066,1021.313,6
33143,121.12,23.361,2306,花蓮縣卓溪鄉,6066,1021.313,6
33144,121.14,23.261,1083,花蓮縣卓溪鄉,6066,1021.313,6
33145,121.2,23.261,586,花蓮縣卓溪鄉,6066,1021.313,6
33146,121.1,23.371,1263,花蓮縣卓溪鄉,6066,1021.313,6
33147,121.19,23.531,1426,花蓮縣卓溪鄉,6066,1021.313,6
33148,121.06,23.291,2882,花蓮縣卓溪鄉,6066,1021.313,6
33149,121.22,23.371,1503,花蓮縣卓溪鄉,6066,1021.313,6
33150,121.07,23.341,1739,花蓮縣卓溪鄉,6066,1021.313,6
33151,121.04,23.341,2455,花蓮縣卓溪鄉,6066,1021.313,6
33152,121.2,23.591,3018,花蓮縣卓溪鄉,6066,1021.313,6
33153,121.27,23.351,417,花蓮縣卓溪鄉,6066,1021.313,6
33154,121.15,23.371,980,花蓮縣卓溪鄉,6066,1021.313,6
33155,121.3,23.511,780,花蓮縣卓溪鄉,6066,1021.313,6
33156,121.24,23.461,1355,花蓮縣卓溪鄉,6066,1021.313,6
33157,121.07,23.281,2676,花蓮縣卓溪鄉,6066,1021.313,6
33158,121.17,23.341,1763,花蓮縣卓溪鄉,6066,1021.313,6
33159,121.11,23.441,2346,花蓮縣卓溪鄉,6066,1021.313,6
33160,121.24,23.491,1158,花蓮縣卓溪鄉,6066,1021.313,6
33161,121.17,23.321,1719,花蓮縣卓溪鄉,6066,1021.313,6
33162,121.22,23.491,1705,花蓮縣卓溪鄉,6066,1021.313,6
33163,121.27,23.441,619,花蓮縣卓溪鄉,6066,1021.313,6
33164,121.27,23.511,1183,花蓮縣卓溪鄉,6066,1021.313,6
33165,121.07,23.441,2771,花蓮縣卓溪鄉,6066,1021.313,6
33166,121.21,23.591,2975,花蓮縣卓溪鄉,6066,1021.313,6
33167,121.13,23.241,2085,花蓮縣卓溪鄉,6066,1021.313,6
33168,121.09,23.441,2168,花蓮縣卓溪鄉,6066,1021.313,6
33169,121.26,23.321,475,花蓮縣卓溪鄉,6066,1021.313,6
33170,121.29,23.411,683,花蓮縣卓溪鄉,6066,1021.313,6
33171,121.21,23.441,2521,花蓮縣卓溪鄉,6066,1021.313,6
33172,121.13,23.251,1922,花蓮縣卓溪鄉,6066,1021.313,6
33173,121.21,23.261,857,花蓮縣卓溪鄉,6066,1021.313,6
33174,121.23,23.331,353,花蓮縣卓溪鄉,6066,1021.313,6
33175,121.04,23.371,2583,花蓮縣卓溪鄉,6066,1021.313,6
33176,121.21,23.361,973,花蓮縣卓溪鄉,6066,1021.313,6
33177,121.02,23.371,2425,花蓮縣卓溪鄉,6066,1021.313,6
33178,121.24,23.511,1265,花蓮縣卓溪鄉,6066,1021.313,6
33179,121.12,23.241,1874,花蓮縣卓溪鄉,6066,1021.313,6
33180,121.17,23.521,2039,花蓮縣卓溪鄉,6066,1021.313,6
33181,121.29,23.441,360,花蓮縣卓溪鄉,6066,1021.313,6
33182,121.08,23.341,1860,花蓮縣卓溪鄉,6066,1021.313,6
33183,121.2,23.331,1020,花蓮縣卓溪鄉,6066,1021.313,6
33184,121.12,23.431,1596,花蓮縣卓溪鄉,6066,1021.313,6
33185,121.16,23.521,2284,花蓮縣卓溪鄉,6066,1021.313,6
33186,121.26,23.361,959,花蓮縣卓溪鄉,6066,1021.313,6
33187,121.23,23.461,1908,花蓮縣卓溪鄉,6066,1021.313,6
33188,121.07,23.251,2929,花蓮縣卓溪鄉,6066,1021.313,6
33189,121.08,23.251,2509,花蓮縣卓溪鄉,6066,1021.313,6
33190,121.268,23.296,206,花蓮縣卓溪鄉,6066,1021.313,6
33191,121.3,23.421,195,花蓮縣卓溪鄉,6066,1021.313,6
33192,121.19,23.251,949,花蓮縣卓溪鄉,6066,1021.313,6
33193,121.2,23.251,879,花蓮縣卓溪鄉,6066,1021.313,6
33194,121.17,23.371,1112,花蓮縣卓溪鄉,6066,1021.313,6
33195,121.14,23.251,1345,花蓮縣卓溪鄉,6066,1021.313,6
33196,121.26,23.331,702,花蓮縣卓溪鄉,6066,1021.313,6
33197,121.09,23.341,1975,花蓮縣卓溪鄉,6066,1021.313,6
33198,121.25,23.361,1410,花蓮縣卓溪鄉,6066,1021.313,6
33199,121.05,23.301,3187,花蓮縣卓溪鄉,6066,1021.313,6
33200,121.06,23.331,2280,花蓮縣卓溪鄉,6066,1021.313,6
33201,121.2,23.351,692,花蓮縣卓溪鄉,6066,1021.313,6
33202,121.16,23.381,630,花蓮縣卓溪鄉,6066,1021.313,6
33203,121.14,23.381,1140,花蓮縣卓溪鄉,6066,1021.313,6
33204,121.2,23.541,2279,花蓮縣卓溪鄉,6066,1021.313,6
33205,121.19,23.501,2628,花蓮縣卓溪鄉,6066,1021.313,6
33206,121.1,23.241,2538,花蓮縣卓溪鄉,6066,1021.313,6
33207,121.17,23.251,1204,花蓮縣卓溪鄉,6066,1021.313,6
33208,121.05,23.361,2623,花蓮縣卓溪鄉,6066,1021.313,6
33209,121.31,23.511,493,花蓮縣卓溪鄉,6066,1021.313,6
33210,121.16,23.251,1153,花蓮縣卓溪鄉,6066,1021.313,6
33211,121.08,23.421,1924,花蓮縣卓溪鄉,6066,1021.313,6
33212,121.29,23.511,1208,花蓮縣卓溪鄉,6066,1021.313,6
33213,121.23,23.591,2444,花蓮縣卓溪鄉,6066,1021.313,6
33214,121.18,23.261,836,花蓮縣卓溪鄉,6066,1021.313,6
33215,121.17,23.431,2249,花蓮縣卓溪鄉,6066,1021.313,6
33216,121.25,23.221,469,花蓮縣卓溪鄉,6066,1021.313,6
33217,121.28,23.421,764,花蓮縣卓溪鄉,6066,1021.313,6
33218,121.21,23.541,2191,花蓮縣卓溪鄉,6066,1021.313,6
33219,121.1,23.521,3299,花蓮縣卓溪鄉,6066,1021.313,6
33220,121.09,23.261,2002,花蓮縣卓溪鄉,6066,1021.313,6
33221,121.1,23.441,1842,花蓮縣卓溪鄉,6066,1021.313,6
33222,121.13,23.231,2139,花蓮縣卓溪鄉,6066,1021.313,6
33223,121.23,23.351,587,花蓮縣卓溪鄉,6066,1021.313,6
33224,121.11,23.361,1832,花蓮縣卓溪鄉,6066,1021.313,6
33225,121.11,23.341,2250,花蓮縣卓溪鄉,6066,1021.313,6
33226,121.13,23.341,1875,花蓮縣卓溪鄉,6066,1021.313,6
33227,121.15,23.341,1729,花蓮縣卓溪鄉,6066,1021.313,6
33228,121.19,23.271,601,花蓮縣卓溪鄉,6066,1021.313,6
33229,121.2,23.531,1548,花蓮縣卓溪鄉,6066,1021.313,6
33230,121.25,23.531,1896,花蓮縣卓溪鄉,6066,1021.313,6
33231,121.29,23.451,780,花蓮縣卓溪鄉,6066,1021.313,6
33232,121.32,23.451,511,花蓮縣卓溪鄉,6066,1021.313,6
33233,121.05,23.341,2155,花蓮縣卓溪鄉,6066,1021.313,6
33234,121.01,23.361,2718,花蓮縣卓溪鄉,6066,1021.313,6
33235,121.12,23.251,1541,花蓮縣卓溪鄉,6066,1021.313,6
33236,121.12,23.341,2541,花蓮縣卓溪鄉,6066,1021.313,6
33237,121.12,23.371,2066,花蓮縣卓溪鄉,6066,1021.313,6
33238,121.23,23.441,2009,花蓮縣卓溪鄉,6066,1021.313,6
33239,121.09,23.421,2020,花蓮縣卓溪鄉,6066,1021.313,6
33240,121.06,23.421,1905,花蓮縣卓溪鄉,6066,1021.313,6
33241,121.28,23.411,1181,花蓮縣卓溪鄉,6066,1021.313,6
33242,121.05,23.331,2583,花蓮縣卓溪鄉,6066,1021.313,6
33243,121.17,23.211,1944,花蓮縣卓溪鄉,6066,1021.313,6
33244,121.23,23.491,1677,花蓮縣卓溪鄉,6066,1021.313,6
33245,121.14,23.221,1971,花蓮縣卓溪鄉,6066,1021.313,6
33246,121.32,23.531,614,花蓮縣卓溪鄉,6066,1021.313,6
33247,121.12,23.291,2385,花蓮縣卓溪鄉,6066,1021.313,6
33248,121.25,23.541,2148,花蓮縣卓溪鄉,6066,1021.313,6
33249,121.22,23.351,480,花蓮縣卓溪鄉,6066,1021.313,6
33250,121.02,23.361,2982,花蓮縣卓溪鄉,6066,1021.313,6
33251,121.18,23.391,1550,花蓮縣卓溪鄉,6066,1021.313,6
